source_id	source_locator	source_form	word_count	license_id	selection_status	candidate_level	candidate_domain	note
S6	MADOran_Sentences.tsv:Sentno=702	. صحا شفت مرا كي كانت خارجة و انا راني داخل دروك غي فهميني مشكل اللي بينك و بينها شتاولا صارحيني نيشان شا كاين ?	25	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=703	مازال معرفتش شا هو مشكل خوك راه يخدم ولا و راه عندنا ضيق فسكنة خوك قاع ميفهمش روحه بنعمي ها فهميني قوليلي مجيت خويا	24	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=704	اسمعي تلاقيت مع واحد سيد مين جيت جاي بخير عليه و لاباس بيه و عنده وحد سكنة	17	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=705	و راه يحوس شكون يعسله فيها و او مام تون يريحله فيها ضربة وحدة ديركت بلاك نشوف و نحاول كي ندير باش نليكيده بيه بزوجة تاعه و نتي تريحي و انا نريح من هاد مشكل يا سيدي .	38	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=706	ادي ما دبيك شراك تقارع . شوف على هدا خبر شباب نديلك قهوك شابة أرواح معايا . أيا بسم الله خطاش عندي رونديفو معاه دروك .	26	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=707	سلام عليكم سلام خويا حمد لاباس ? سلام عليكم . تفضل . بلاهيم كيراك ? خويا حمد متشكرش . إبراهيم مراكش عاجبني ليوم مراكش غايا قاع سي باسا شا عندك ?	31	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=708	راك عارف مشكل تاعي حتا نقولك على مشكل تاعي فدار نقولك و نحكو .	14	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=709	براهيم خويا جيستمون جيتك على هاد مشكل نسيت مقدمتلكش اخ هواري . متشرفين سي هواري يزيد فضلك .	18	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=710	في امان الله مهود ملخدمة عيان نتلاقى سيد انا وياه فطريق حبا حبا جبهلي رب عالمين صدفة تلاقينا هدرة تجبد هدرة دخلنا فامر تاعك .	25	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=711	امر سكن ? نعم أيا هدرة تجيب هدرة و قتله عندي شير خويا مغبون في وحد غبينة كبيرة غبينة كحلة زعما زعما بمعنى كلمة .	25	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=712	كمل معايا طريق مسكين مهودين قالي مشكل كيفاش و قتله راه مردف معايا و راه في مشكل كبير بمعنى كلمة	20	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=713	أيا براهيم خويا وصل معايا حتى لدار معييت فيه على قهوة قالي وأبو وصل غير صوالحك و نطلعو ها طلعنا انا وياه و رنا جايين عندك ديركت باش تحكيله مشكل تاعك شا هو .	34	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=714	سي هواري انا مغبون في امر سكن ستاديغ سكنة كاين و كرية كاينة بصح خلصة تاعي ميسمحليش باش نكري . سي براهيم انا انسان مولا خير و نبغي ندير خير فناس .	32	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=715	درت خير في شي ناس من قبل و مين شفتك مغبون غادي ندير فيك خير سي براهيم . بارك الله فيك سي هواري . وينت نجم نجي نسكن ? بون من غدوة انشاء الله تنجم تسكن نتا و زوجة تاعك .	41	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=716	بارك الله فيك سي هواري . خويا حمد الله ينورك . مننساش قاع خير تاعك . أيا نكملوها فدار انشاء الله .	22	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=717	ايا خويا في لمان انشاء الله . الله يحفظكم . اييه كي يجي خير يجي بصح خويا حمد مننساش خير تاعه قاع . غبنته معايا حمد لله .	28	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=718	ناس بكري شا قالو ?	5	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=719	كي تبدا قول بسم الله و كي تكمل قول حمد الله	11	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=722	ولد سبع مايجي مشحاح و دفلة ما تجيب تفاح , دقيق البشنة ما يجي منه طعام و صوف الكلاب ما يجي منه البرنوس و كبير لعرش طيعو , و كبير الراس و الكرش بالرخس بيعو .	36	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=723	زين السوق قعاده , و زين فراش أولاده , و زينة الحديث كي يعود موش في الصواب سكاته .	19	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=724	عرة فاكية برقوق , و عرة نسا لي طيب و تدوق , و عرة رجال لي سوق بعد سوق .	20	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=725	ادا كنت شين استر فضايحك و ادا كنت زين استر روحك من العين .	14	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=726	ادا طاحو سنين تروح البنة و ادا راحو عينين تروح الدنيا و ادا راح النيف تروح الهمة . و ادا راحو رجال تروح حرمة و ادا راحو الوالدين تروح اللمة .	31	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=727	قالو ناس زمان .	4	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=728	الي ما يدبح شاته و ما يحكم في مرته و ما يقوم صلاته موته خير من حياته .	18	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=729	و الي ما يعرف لا دبيحة لا سليخة زواجه من بنت ناس فضيحة .	14	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=730	و الي ما تعرف تخدم لا بوزلوف لا دوارة زواجها من وليد الناس خسارة .	15	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=732	واحد تلقاه رافد قيتارة و قاعد مع بنات يغنيلهم دايمن تلقا شعره مكشرد و لبنات لي معاه كامل سيفيليزي هاد قروب دايمن مكروه فالجامعة .	25	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=733	نوع زاوج هو لي يبغو تعراض . تلقاهم يعرضو بلوطو تاع بوهم طالع هاود بيها و جيعانات يكحلو و هو حلاب يحلب فيهم .	24	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=734	تروازيام كاتقوري تلقاهم تلاتة تلاتة حاكمين قنت و يلعبو فكارطا و لا دومينو معلابلهمش بالدنيا و لبنات تلقاهم يحكو فقصص حياتهم مأسوية .	23	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=735	كاتيقوري 4 تلقاه يظل وحده ياكل وحده يقرى وحده يروح وحده دايمن وحده .	14	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=736	قروب 5 تلقاهم كوبل يضلو مع بعضهم صباح نص نهار عشية فالكور ميخطوش بعضهم قاع	15	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=737	لوخرين تلقاهم زوج صحاب يظلو يدورو الجامعة يعرفوها شبر شبر و عبد بعبد تقول عليهم بلدية عندهم ميزة يقدرو يعرفو عباد ربي لي ميقروش تم . وين تروح تلقاهم و هدا نوع تلقاهم يدوروغير مع بعضهم ما يحلبوش غاشي .	40	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=738	و قروب تالي تلقاهم تلاتة تلاتة و لا ربعة قاعدين و يعسو فالي رايح و جاي و يمنشرو على خلق ربي شكون فيهم نتا ه .	26	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=739	تصرالكم تع كي تتعرفي على بنادم سوا شير و لا شيرة مع لول يعجبك تضحكي و تقصري و تحلالك ابري تكرهيه بلا سبة و كلما تعرفي بنادم يصرالك معاه نفس سيناريو .	32	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=740	و ادا وليت اون كوبل جامي نعيطله و قاع دارولي هاد رومارك نتي متعيطي متحوسي .	16	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=741	و نكره نهدر فتليفون فليل و نكره يعيطلي كل دقيقة و ادا بدا يقولي عمري و بب نولي نشوفه كححل و ادا قالي نحبك و بدا فتحلاب الباسل .	29	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=742	هداك تاع تعلوب الألماني نحس من داخل وحد الإحساس تاع نبغي نتقيا على وجهه الماكلة تع 2015 و نبدا نحوس على مشاكل حتا نحبسو .	25	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=743	بديت نتوسوس لروحي و راني حايرة كيش تقو تكونو فغولاصيون بربعة سنين خمسة هل انا انسان طبيعي لا خويا غي روح جري على روحك مرضك صعيب و الله يجيب شيفة نشاء الله .	33	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=744	الرومنسية جزايرية	2	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=745	اون كوبل	2	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=746	علاه متشدليش يدي كي نتمشو برا	6	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=747	اواه نخاف عليك يشوفنا واحد يعرفك نولو في مشاكل كي نخطبك نشدلك يدك و واحد ما يسالنا .	18	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=748	كي ينخطبو تسقسيه نفس سؤال يقولها شا راكي باغية يقولو تخطبو يديرو رايهم كي نتزوجو نشدلك يدك كيما تبغي .	20	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=749	كي يتزوجو تعاود تسقسيه يقولها ياك عندنا دار و مستروين الحمد الله ديري فيها شا تبغي .	17	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=750	كي يولو متزوجين بولاد تسقسيه و دروك علاه متشدليش يدي	10	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=751	نشدك نتي و لانشد بنتك و لا نشد قضيان	9	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=752	ابري 25 عام تع زواج يقولها تاني شارك باغية راجل بنتك يقول علينا كبرو و خرفو	16	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=753	ابري 50 عام تع زواج مسكينة تقوله و دروك كيفاش متشدليش يدي	12	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=754	يعاود يقولها بغيتي نشدلك يدك و نخلي خزرانة تاعي باش نطيح و نموت و تورتيني علابالي باغية تتهني مني أيا أرواح نتا و فهم كيما دير ما تسلك حب فجزاير فقط تحير . . .	35	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=755	ارواحو نحكيلكم على خويا الصباح كي ناض نورمال في عشية جا لماما قالها باغي نتزوج اخطبيلي قاتله اوكي .	19	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=756	بصح قالها باغي تخطبيلي صحبتي فلانة و هادي شيرة موالف يجيباهلنا للدار مالا ماما قاتله كيفاه شيرة موالفة تجي معاك تحوس تزوج بيها .	24	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=757	قالها واه و بدا يزقي قاتله خليني انا نخير لك قالها باش تجبيلي وحدة عندها حبيبها نهار نخطبها تولي تبكي على حبيبها و تخدعني مالا خليني ندي حبيبتي لي نعرفها و ربيتها على يدي ه	35	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=758	المهم اليوم تشوكيت في خويا تع بصح هاو شيرات حشا لي ميستهلوش قحبات دايمن فلواطا كاش ما ينيطو واحد و تلزق فيها حتى تديه و شير تاني يلعب ينقز من شيرة لختها .	33	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=759	ابري يدي غير لي ماه شفتهاله كيما عادة و يهدرو على رجولة حاي الله يطيحنا في ولد حلال و صايي .	21	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=760	تزوجها وهرانية تلقاها حنينة و حساسة دارها دايمن نقية و تغرس ورد فالتاقة و طيبلك حريرة و بوراك و المعقودة .	21	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=761	الله الله ولي قغاتان و طاجين زيتون و ضولما و سوغتو مين تلبس طابلية تع كوزينة و تزير جبهتها بفونارة وديك بدعية قليع قلبي	24	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=762	و تخدملك لي سيقاغ تاع لوز تشرب بيهم لتاي و تزيد ديلك طعام بالزبيب سفة و لا مرقة فالصحور يكون هداك وين فوراته و تقولك كول راجلي راس مالي ,	30	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=763	هو انت قلبي و عملاي ربي يخليك ليا و تزيد طيبلك خبز دار لي ما يكلهش براني هه بسانوج و لمطلوع حامي هاداك وين طيباته كل صبع بصنعة .	29	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=764	الله الله و كي يلحق العيد تشبعك حلوى هادي بقلاوة هادا قريوش , المقروط , المسمن و طورنو , و عرايش قاع أنواع . . يرحم بوك شا يجيك من وحدة حلوة اونباغسون و لا شا قال وهرانية مولاة همة و شان .	43	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=765	مالكي يا وهران ?	4	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=766	حنا ولادك زايدين فالحواش كابرين في الحومات رحلونا و سكنونا في بطيمات .	13	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=767	وهران وساعت و على ولادها ضياقت بناو فيك حي شباب و جديد و سماوه العقيد .	16	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=768	سكنو لي جاي من بعيد و ولادك في براريك تع حديد مالكي يا وهران ? ! ! لي يزورك يتصور مع سبع و في زينك ينخلع . ترحبي بالضيف فالمشتة و الصيف ,	33	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=769	يجو يبحرو و يسهروا و ممبعد فيك يعايرو .	9	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=770	مالكي يا وهران ? ! ! حواشك هدموهم و ليسوفنير ضيعوهم . بنت وهران بنكوتها و غاشيها و كشفة خاطيها مسنة فالدار و حصلتو كلشي فيها	26	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=771	مرزاق راك جايبني هنا باش تهدلي هاد هدرة . زينو متكطعليش هدرة و خليني نفهمك . كي دايرة هادي تبيع لنا دارنا و تقولي متكطعليش هدرة خليتك تبيع لواطا دروك باغي تبيع لنا دارنا	34	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=772	صحا بركا ما دير فتبهديل ناس راها تسمع فينا . شا دخلني فناس راك عرف شا صرا في هاد شهر و لا ?	23	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=773	خسرنا بونا و بونك سيزتنا شركة و دروك باغي تبيع لنا دارنا نقعدو بلا دار و لا شاه .	19	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=774	عندك حل وخداخر مدهلي . مشي مشكلتي هادي نتا لقا حل باش تبيع دارنا غير قلعها من راسك .	19	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=775	يا زينو بشوية و خليني نفهمك مشقاقش تقعد تيبس في راسك فيلا كبيرة بزاف منقدوش على مصاريفها ما نقدوش مامبا نقوها .	22	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=776	انا قلت خلينا نبيعو فيلا و نشرو دار صغيرة انا وياك على حسابنا و دراهم الي بقاو نديرو بيهم كاش بروجي ندورو بيه شوية بيلاما وقفنا على كرعينا .	29	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=777	أيا نديرو بلي هدا هو حل تبيعها فزوج ملايير ? علاه لقيت شاري وخداخور و قلت لا . أي دارنا شابة و جاية في بلاصة شابة تحطها في واد كنيس تجيبلك 10 نورمال .	34	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=778	يا مكانش البيع مكانش الي عطانا رانا في خمس شهر و حنا نقارعو ماكنش رحت عند اجونس ايموبلياغ قالي مكانش مكانش الي بغى يشريها لقينا شاري ميليقش نبدلوه .	29	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=779	صباح الخير لي جون صافا ? واه صافا نجم نريح معاكم شوية ? لا راني نهدر مع خويا الله يفتح عليك . باغي نحكي معاكم شوية تفضل تفضل . ميرسي .	31	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=781	واه دوك ندخلو بص ندخلو مالباب . حمبوك قولي سي جمال هادي فيلا تع 3 مليار . ساهل حال نشوفو و منبعد نهدرو . ادي و الله ما تلقاها بهاد سومة قاع . تفضل . صحيت .	37	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=784	اني نقارع بطاو . الو نعم استاد ا سمع راني فهمتك حتى يوصلو و منبعد انا نهدر معاك باش توجد لي زاكت اوك . واه عيطت و مرادوش خايف الا لقاو كاش واحد و مدلهم كتر معليش معليش . اقطع اقطع راهم دخلو .	44	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=785	منبعد نهدرو اوك .	4	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=786	السلام عليكم سلام و رحمته الله . لاباس ? شا كاين قلقتوني يا جماعة ياك غير خير ? ادي غير خير اني حشمان نهدر معاك ملقيتش شا نقولك . ا بطيتو شويا و انا عندي طيارة نديها أ ميدي . و الله غير سمحلنا .	45	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=787	شا كاين ? هاولاهدر معاه .	6	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=788	سليم شا تشرب ? شوف سي جمال انا نجيك ملخر انا هاد لفير مدخلتش راسي و مانيش قابل بيها . درتو في رايكم ? مشي بارك اتفقنا نورمالمون نتلاقو اليوم باش نكملو شرية .	34	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=789	شوف انا ما درت في رايي ما والو ,	9	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=790	انا راني عارف كي داير بيع و شرا خويا صغير ما يعرفش هاد صوالح شغل راها باينتله بلي نتايا راك تبروفيتي م لاسيتياسيون تاعه . اه تسما درتو في رايكم .	31	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=791	هاولا قدامك و هدر معاه . سليم نورمالمون بارح كملنا هدرة و اتفقنا باش نكملو اليوم معليش نقدر ظروفكم عارف راكم دورو في ظروف حرجة شوية	26	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=792	انا نزيدكم 500 مليون و منزيدوش نهدرو .	8	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=793	هادي كلمتك تالية ? اخر كلمة . ادي غير خليها تلات ملايير و ستمية و لا 4 ملايير لا شد كلمة لولا تاعك 3 ملايير و 600 بون كو اوك ? أيا صايي ما عندك ما تهدر .	38	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=794	ادي تعرف دارنا شعال تجيب غادس غدوة يبيعها تجيبله عشر ملايير نورمال . مكانش بيع مالك راك تهبل فينا . نتكلو على الله . انا راني موافق نقول مبروك ادا بغيت .	32	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=795	لا انا ما نقول مبروك حتى نسني لاكت . اسمعو كاين مليار واجد هداك غادي نمدهلكم اكيفالون بالاورو . مكانش مشكل ندوه بالاورو مهم نتا كواعط تاع فيلا شفتهم و ليزوغجينو جبتوهم	32	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=796	? رانا جايبين ليزوغيجينو واه و نكوة عندكم ? عندنا لي كارت توعنا أيا تري بيان لي كلي ? راهم عندي تبغي قاع روح معاك لفيلا بلاك كاش ما تحتاج و لا متعرفش .	34	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=797	لا معنديش وقت عندي انافيون نخي ايرجون تلفون تاعك راه عندي نهدر معاك وقت لي نسحقك . مكانش مشكل وقت لي تبغي مانش مشكل في ليل عيطلي نجيك ما كانش مشكل .	32	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=798	أيا صحا دراهم وين راهم ? اه دراهم دراهم راهم عند نوتار تو سيني تدي دراهمك سي بون ? نروحو دروك لا بغيت . أيا نتكلو على الله .	29	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=799	سليمة تبغي نزيدلك شوية قهوة . لا صحيتي حقا حبيتي مقلتليش شا رايك فالديكور و فيلا ? عجبك قو تاعي ? أمم علامة .	24	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=801	صبيحة ? واه اروحو تشوفو عمتكم يا عمري على زينة تاعي يا عمري يا عمري على بنتي يا عمري أيا عندي . كي توحشتها بنتي .	26	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=802	كيراك راك غاية ? ما تحصو تزيدو تشفوها دوك تتوحشوها . نتي شكون قالك راني رايحة ليوم اه . لا يبغوك و يتوحشوك بصح . راني قاعدة على قلبك واقيلا .	31	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=803	حاشا سليمة هادي هدرة دار دار خوك و لي جوغ تقعدي فيها وقت ما تبغي . يلا دوك يفوتهم الحال روحو تقرو .	23	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
