"id"	"cefr"	"topic"	"arabic"	"source_form"	"latin"	"ko"	"en"	"kind"	"marker_type"	"oran_marker"	"evidence"	"status"	"source_id"	"source_locator"	"note"
"OD-0764"	"A2"	"verbs"	"بداو"	"بداو"	"bdaw"	"그들은 시작했다"	"they started"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1320; sentence 66"	"완료형; 형태 태그상 주어=그들"
"OD-0765"	"A2"	"general"	"لباس"	"لباس"	"lbas"	"괜찮음; 별일 없음"	"fine / no problem"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1483; sentence 73"	"부정형 아님; 상태 인사 표현 “괜찮다/별일 없다”"
"OD-0766"	"A2"	"general"	"بصحتك"	"بصحتك"	"bs7tk"	"축하해; 잘 써"	"congratulations / enjoy it"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1497; sentence 73"	"소유·전치사 결합 접사=2인칭"
"OD-0767"	"A2"	"general"	"خته"	"خته"	"khth"	"그의 누이"	"his sister"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2084; sentence 96"	"소유·전치사 결합 접사=3인칭 남성 단수"
"OD-0768"	"A2"	"verbs"	"يزيد"	"يزيد"	"yzyd"	"그는 더한다/늘어난다"	"he adds / increases"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2293; sentence 107"	"미완료형; 형태 태그상 주어=그"
"OD-0769"	"A2"	"verbs"	"تحسب"	"تحسب"	"t7sb"	"너(남성 단수)는 생각한다"	"you (m.sg.) think / assume"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2590; sentence 137"	"미완료형; 형태 태그상 주어=너(남성 단수)"
"OD-0770"	"A2"	"verbs"	"نحوس"	"نحوس"	"n7ws"	"나는 찾는다"	"I look for"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2961; sentence 164"	"미완료형; 형태 태그상 주어=나"
"OD-0771"	"A2"	"verbs"	"نطير"	"نطير"	"ntyr"	"나는 날아간다/달아난다"	"I fly / run off"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3074; sentence 175"	"미완료형; 형태 태그상 주어=나"
"OD-0772"	"A2"	"verbs"	"تفوت"	"تفوت"	"tfwt"	"그녀는 지나간다"	"she passes"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3481; sentence 199"	"미완료형; 형태 태그상 주어=그녀"
"OD-0773"	"A2"	"verbs"	"يعاود"	"يعاود"	"y3awd"	"그는 다시 한다"	"he does it again"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3854; sentence 213"	"미완료형; 형태 태그상 주어=그"
"OD-0774"	"A2"	"verbs"	"وليتي"	"وليتي"	"wlyty"	"너(여성 단수)는 ~이 되었다"	"you (f.sg.) became"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6137; sentence 322"	"완료형; 형태 태그상 주어=너(여성 단수)"
"OD-0775"	"A2"	"verbs"	"خرجي"	"خرجي"	"khrjy"	"get out (명령)"	"get out (imperative, f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6193; sentence 324"	"명령형; 형태 태그상 주어=너(여성 단수)"
"OD-0776"	"A2"	"verbs"	"تزقي"	"تزقي"	"tz9y"	"그녀는 소리친다"	"she shouts"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6268; sentence 328"	"미완료형; 형태 태그상 주어=그녀"
"OD-0777"	"A2"	"verbs"	"تلحق"	"تلحق"	"tl79"	"그녀는 도착한다/따라잡는다"	"she reaches / catches up"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6279; sentence 328"	"미완료형; 형태 태그상 주어=그녀"
"OD-0778"	"A2"	"verbs"	"تتمشى"	"تتمشى"	"ttmcha"	"그녀는 산책한다"	"she walks around"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6900; sentence 349"	"미완료형; 형태 태그상 주어=그녀"
"OD-0779"	"A2"	"verbs"	"تعرفوا"	"تعرفوا"	"t3rfwa"	"너희는 안다"	"you (pl.) know"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7031; sentence 353"	"미완료형; 형태 태그상 주어=너희"
"OD-0780"	"A2"	"verbs"	"هدري"	"هدري"	"hdry"	"말하다 (명령)"	"speak (imperative, f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7236; sentence 360"	"명령형; 형태 태그상 주어=너(여성 단수)"
"OD-0781"	"A2"	"general"	"بسم"	"بسم"	"bsm"	"In the name"	"In the name"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7399; sentence 365"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0782"	"A2"	"verbs"	"نقد"	"نقد"	"n9d"	"나는 할 수 있다"	"I can"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7511; sentence 368"	"미완료형; 형태 태그상 주어=나"
"OD-0783"	"A2"	"verbs"	"نقي"	"نقي"	"n9y"	"깨끗이 해 (여성 단수에게)"	"clean it (imperative, f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8061; sentence 388"	"명령형; 형태 태그상 주어=너(여성 단수)"
"OD-0784"	"A2"	"communication"	"صحيتي"	"صحيتي"	"s7yty"	"고마워 (여성에게)"	"thank you (to a woman)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8343; sentence 399"	"감사 인사 표현; 1인칭 소유·전치사 접사 분석 아님"
"OD-0785"	"A2"	"verbs"	"يبدا"	"يبدا"	"ybda"	"그는 시작한다"	"he starts / begins"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8953; sentence 418"	"미완료형; 형태 태그상 주어=그"
"OD-0786"	"A2"	"people"	"صاحبك"	"صاحبك"	"sa7bk"	"네 친구"	"your friend"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9947; sentence 489"	"소유·전치사 결합 접사=2인칭"
"OD-0787"	"A2"	"general"	"خوه"	"خوه"	"khwh"	"그의 형제"	"his brother"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9995; sentence 495"	"소유·전치사 결합 접사=3인칭 남성 단수"
"OD-0788"	"A2"	"verbs"	"نزقي"	"نزقي"	"nz9y"	"나는 소리친다"	"I shout"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10281; sentence 523"	"미완료형; 형태 태그상 주어=나"
"OD-0789"	"A2"	"verbs"	"يولي"	"يولي"	"ywly"	"그는 ~이 된다"	"he becomes"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10764; sentence 544"	"미완료형; 주어=그(3인칭 남성 단수)"
"OD-0790"	"A2"	"verbs"	"تبان"	"تبان"	"tban"	"그녀가 보인다/드러난다"	"she appears / becomes visible"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 11524; sentence 577"	"미완료형; 형태 태그상 주어=그녀"
"OD-0791"	"A2"	"verbs"	"تقعد"	"تقعد"	"t93d"	"그녀는 머문다"	"she stays"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 12003; sentence 595"	"미완료형; 형태 태그상 주어=그녀"
"OD-0792"	"A2"	"verbs"	"يكدب"	"يكدب"	"ykdb"	"그는 거짓말한다"	"he lies"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13420; sentence 646"	"미완료형; 형태 태그상 주어=그"
"OD-0793"	"A2"	"verbs"	"نكري"	"نكري"	"nkry"	"나는 임대한다"	"I rent out"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13520; sentence 648"	"미완료형; 형태 태그상 주어=나"
"OD-0794"	"A2"	"people"	"والديه"	"والديه"	"waldyh"	"그의 부모"	"his parents"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13878; sentence 662"	"소유접사=3인칭 남성 단수만 해당"
"OD-0795"	"A2"	"verbs"	"تخلص"	"تخلص"	"tkhls"	"너(남성 단수)는 지불한다"	"you (m.sg.) pay"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13910; sentence 663"	"미완료형; 형태 태그상 주어=너(남성 단수)"
"OD-0796"	"A2"	"general"	"بالي"	"بالي"	"baly"	"내 마음; 내 생각"	"my mind / thoughts"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 14212; sentence 673"	"소유·전치사 결합 접사=1인칭 단수"
"OD-0797"	"A2"	"verbs"	"ستغلي"	"ستغلي"	"stghly"	"watch (명령)"	"watch (imperative, f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 14490; sentence 682"	"명령형; 형태 태그상 주어=너(여성 단수)"
"OD-0798"	"A2"	"verbs"	"بغيتي"	"بغيتي"	"bghyty"	"너(여성 단수)는 원했다"	"you (f.sg.) wanted"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 16117; sentence 754"	"완료형; 형태 태그상 주어=너(여성 단수)"
"OD-0799"	"A2"	"verbs"	"تولي"	"تولي"	"twly"	"그녀는 ~이 된다"	"she becomes"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 16211; sentence 757"	"미완료형; 형태 태그상 주어=그녀"
"OD-0800"	"A2"	"people"	"راجلك"	"راجلك"	"rajlk"	"네 남편"	"your husband"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 17439; sentence 805"	"소유·전치사 결합 접사=2인칭"
"OD-0801"	"A2"	"verbs"	"نطلب"	"نطلب"	"ntlb"	"나는 요청한다"	"I request / ask for"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 18978; sentence 875"	"미완료형; 형태 태그상 주어=나"
"OD-0802"	"A2"	"general"	"لمن"	"لمن"	"lmn"	"who,whom"	"who,whom"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 21105; sentence 972"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0803"	"A2"	"verbs"	"كولي"	"كولي"	"kwly"	"먹다 (명령)"	"eat (imperative, f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 23408; sentence 1079"	"명령형; 형태 태그상 주어=너(여성 단수)"
"OD-0804"	"A2"	"verbs"	"تخونوا"	"تخونوا"	"tkhwnwa"	"너희는 배신한다"	"you (pl.) betray"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 23750; sentence 1090"	"미완료형; 형태 태그상 주어=너희"
"OD-0805"	"A2"	"verbs"	"تحكي"	"تحكي"	"t7ky"	"너(남성 단수)는 말해 준다"	"you (m.sg.) tell"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 27375; sentence 1217"	"미완료형; 형태 태그상 주어=너(남성 단수)"
"OD-0806"	"A2"	"verbs"	"خلصنا"	"خلصنا"	"khlsna"	"우리는 지불했다"	"we paid"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 72; sentence 6"	"완료형; 형태 태그상 주어=우리"
"OD-0807"	"A2"	"verbs"	"نسكن"	"نسكن"	"nskn"	"나는 산다/거주한다"	"I live / reside"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 161; sentence 11"	"미완료형; 형태 태그상 주어=나"
"OD-0808"	"A2"	"general"	"معندك"	"معندك"	"m3ndk"	"너에게는 없다"	"you do not have"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 285; sentence 19"	"ma- 부정+3andek(너에게 있다); 의미 “너에게 없다”"
"OD-0809"	"A2"	"general"	"كيفك"	"كيفك"	"kyfk"	"너처럼"	"like you"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 868; sentence 46"	"소유·전치사 결합 접사=2인칭"
"OD-0810"	"A2"	"people"	"لمرته"	"لمرته"	"lmrth"	"그의 아내에게"	"to his wife"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1253; sentence 63"	"소유·전치사 결합 접사=3인칭 남성 단수"
"OD-0811"	"A2"	"verbs"	"قعدو"	"قعدو"	"93dw"	"그들은 머물렀다"	"they stayed"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1375; sentence 69"	"완료형; 형태 태그상 주어=그들"
"OD-0812"	"A2"	"verbs"	"يقيس"	"يقيس"	"y9ys"	"그는 잰다/측정한다"	"he measures"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1895; sentence 90"	"미완료형; 형태 태그상 주어=그"
"OD-0813"	"A2"	"general"	"عشنا"	"عشنا"	"3chna"	"우리의 삶"	"our life"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2417; sentence 116"	"3ich-na로 분석할 경우 소유접사=1인칭 복수; “우리의 삶”; nest 의미는 오분석"
"OD-0814"	"A2"	"verbs"	"دارو"	"دارو"	"darw"	"그들은 지었다"	"they built (completed/past)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2642; sentence 144"	"완료형; 형태 태그상 주어=그들"
"OD-0815"	"A2"	"verbs"	"يتزوج"	"يتزوج"	"ytzwj"	"그는 결혼한다"	"he gets married"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2778; sentence 150"	"미완료형; 주어=그; 어근 의미 “결혼하다”"
"OD-0816"	"A2"	"verbs"	"تحشم"	"تحشم"	"t7chm"	"그녀는 부끄러워한다"	"she is ashamed / embarrassed"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2834; sentence 152"	"미완료형; 형태 태그상 주어=그녀"
"OD-0817"	"A2"	"general"	"مراكش"	"مراكش"	"mrakch"	"너(여성 단수)는 ~이 아니다/없다"	"you (f.sg.) are not"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2868; sentence 155"	"존재/상태 부정 ra-ki-sh; 주어=2인칭 여성 단수"
"OD-0818"	"A2"	"verbs"	"تسقسي"	"تسقسي"	"ts9sy"	"너(남성 단수)는 묻는다"	"you (m.sg.) ask / inquire"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2870; sentence 155"	"미완료형; 형태 태그상 주어=너(남성 단수)"
"OD-0819"	"A2"	"verbs"	"يرحم"	"يرحم"	"yr7m"	"그는 자비를 베푼다"	"he has mercy"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3149; sentence 182"	"미완료형; 형태 태그상 주어=그"
"OD-0820"	"A2"	"general"	"بسيف"	"بسيف"	"bsyf"	"억지로; 강제로"	"by force"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3568; sentence 203"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0821"	"A2"	"verbs"	"يحكم"	"يحكم"	"y7km"	"그는 통제한다/판단한다"	"he controls / judges"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4324; sentence 236"	"미완료형; 형태 태그상 주어=그"
"OD-0822"	"A2"	"verbs"	"يسلك"	"يسلك"	"yslk"	"그는 빠져나간다/해결한다"	"he gets away / manages"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4367; sentence 237"	"미완료형; 형태 태그상 주어=그"
"OD-0823"	"A2"	"verbs"	"نستاهل"	"نستاهل"	"nstahl"	"나는 받을 만하다"	"I deserve"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4708; sentence 251"	"미완료형; 형태 태그상 주어=나"
"OD-0824"	"A2"	"verbs"	"تصور"	"تصور"	"tswr"	"너(남성 단수)는 상상한다"	"you (m.sg.) imagine"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5440; sentence 280"	"미완료형; 형태 태그상 주어=너(남성 단수)"
"OD-0825"	"A2"	"verbs"	"نخلص"	"نخلص"	"nkhls"	"나는 지불한다"	"I pay"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5758; sentence 296"	"미완료형; 형태 태그상 주어=나"
"OD-0826"	"A2"	"verbs"	"يجري"	"يجري"	"yjry"	"그는 달린다"	"he runs"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6272; sentence 328"	"미완료형; 형태 태그상 주어=그"
"OD-0827"	"A2"	"verbs"	"تعيط"	"تعيط"	"t3yt"	"그녀는 부른다/소리친다"	"she calls / shouts"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6292; sentence 328"	"미완료형; 형태 태그상 주어=그녀"
"OD-0828"	"A2"	"verbs"	"يضل"	"يضل"	"ydl"	"그는 계속 머문다"	"he remains / continues"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6441; sentence 334"	"미완료형; 형태 태그상 주어=그"
"OD-0829"	"A2"	"verbs"	"يفطر"	"يفطر"	"yftr"	"그는 아침 식사를 한다"	"he has breakfast"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6452; sentence 334"	"미완료형; fṭar=아침 식사를 하다"
"OD-0830"	"A2"	"verbs"	"يقرى"	"يقرى"	"y9ra"	"그는 공부한다"	"he studies"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6510; sentence 337"	"미완료형; 형태 태그상 주어=그"
"OD-0831"	"A2"	"abstract"	"قلبه"	"قلبه"	"9lbh"	"그의 마음/심장"	"his heart"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6644; sentence 341"	"소유·전치사 결합 접사=3인칭 남성 단수"
"OD-0832"	"A2"	"general"	"خوتي"	"خوتي"	"khwty"	"내 형제들"	"my brothers / siblings"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6880; sentence 348"	"소유·전치사 결합 접사=1인칭 단수"
"OD-0833"	"A2"	"verbs"	"يرجع"	"يرجع"	"yrj3"	"그는 돌아온다"	"he returns"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6967; sentence 351"	"미완료형; 형태 태그상 주어=그"
"OD-0834"	"A2"	"function"	"علابيها"	"علابيها"	"3labyha"	"that is why"	"that is why"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7120; sentence 355"	"소유·전치사 결합 접사=3인칭 여성 단수"
"OD-0835"	"A2"	"general"	"فحريرة"	"فحريرة"	"f7ryra"	"하리라 수프에"	"in harira soup"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7402; sentence 365"	"전치사 f- + harira; “하리라 수프에/안에서”"
"OD-0836"	"A2"	"verbs"	"تغلي"	"تغلي"	"tghly"	"그녀는 끓는다"	"she/it boils"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7666; sentence 373"	"미완료형; 형태 태그상 주어=그녀"
"OD-0837"	"A2"	"verbs"	"درتي"	"درتي"	"drty"	"너(여성 단수)는 했다"	"you (f.sg.) did"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7907; sentence 383"	"완료형; 형태 태그상 주어=너(여성 단수)"
"OD-0838"	"A2"	"verbs"	"قعدي"	"قعدي"	"93dy"	"계속 있다 (명령)"	"keep (imperative, f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8112; sentence 390"	"명령형; 형태 태그상 주어=너(여성 단수)"
"OD-0839"	"A2"	"verbs"	"طيبي"	"طيبي"	"tyby"	"cook (명령)"	"cook (imperative, f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8163; sentence 393"	"명령형; 형태 태그상 주어=너(여성 단수)"
"OD-0840"	"A2"	"verbs"	"قضبي"	"قضبي"	"9dby"	"잡다 (명령)"	"hold (imperative, f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8223; sentence 395"	"명령형; 형태 태그상 주어=너(여성 단수)"
"OD-0841"	"A2"	"verbs"	"طلعنا"	"طلعنا"	"tl3na"	"우리는 올라갔다"	"we went up"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8389; sentence 401"	"완료형; 형태 태그상 주어=우리"
"OD-0842"	"A2"	"verbs"	"درنا"	"درنا"	"drna"	"우리는 했다"	"we did"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8648; sentence 409"	"완료형; 형태 태그상 주어=우리"
"OD-0843"	"A2"	"general"	"ولدك"	"ولدك"	"wldk"	"네 아이/아들"	"your child / son"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9699; sentence 449"	"소유·전치사 결합 접사=2인칭"
"OD-0844"	"A2"	"general"	"روحو"	"روحو"	"rw7w"	"그 자신"	"himself"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9854; sentence 472"	"소유접사=3인칭 남성 단수; rw7u “그 자신”"
"OD-0845"	"A2"	"verbs"	"يبقى"	"يبقى"	"yb9a"	"그는 남아 있다/지속된다"	"he remains / lasts"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10206; sentence 520"	"미완료형; 형태 태그상 주어=그"
"OD-0846"	"A2"	"verbs"	"طيري"	"طيري"	"tyry"	"go-away ! (명령)"	"go-away ! (imperative, f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10511; sentence 532"	"명령형; 형태 태그상 주어=너(여성 단수)"
"OD-0847"	"A2"	"verbs"	"نعوم"	"نعوم"	"n3wm"	"나는 수영한다"	"I swim"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10790; sentence 546"	"미완료형; 형태 태그상 주어=나"
"OD-0848"	"A2"	"general"	"وحدك"	"وحدك"	"w7dk"	"alone"	"alone"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10933; sentence 551"	"소유·전치사 결합 접사=2인칭"
"OD-0849"	"A2"	"general"	"بجزايرية"	"بجزايرية"	"bjzayrya"	"알제리식으로; 알제리어로"	"in Algerian (style/language)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 11038; sentence 554"	"전치사 b- + jzayriya; “알제리식으로/알제리어로”"
"OD-0850"	"A2"	"verbs"	"نطيب"	"نطيب"	"ntyb"	"나는 요리한다"	"I cook"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 11251; sentence 566"	"미완료형; 형태 태그상 주어=나"
"OD-0851"	"A2"	"verbs"	"شتي"	"شتي"	"chty"	"너(여성 단수)는 보았다"	"you (f.sg.) saw"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 11424; sentence 574"	"완료형; 형태 태그상 주어=너(여성 단수)"
"OD-0852"	"A2"	"verbs"	"خصنا"	"خصنا"	"khsna"	"우리는 필요하다"	"we need"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 11680; sentence 583"	"완료형; 형태 태그상 주어=우리"
"OD-0853"	"A2"	"general"	"بنتها"	"بنتها"	"bntha"	"그녀의 딸"	"her daughter"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13849; sentence 660"	"소유·전치사 결합 접사=3인칭 여성 단수"
"OD-0854"	"A2"	"general"	"فزواج"	"فزواج"	"fzwaj"	"결혼식에서"	"at a wedding"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13987; sentence 665"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0855"	"A2"	"verbs"	"يخمم"	"يخمم"	"ykhmm"	"그는 생각한다"	"he thinks"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13990; sentence 665"	"미완료형; 형태 태그상 주어=그"
"OD-0856"	"A2"	"verbs"	"يدبر"	"يدبر"	"ydbr"	"그는 찾는다/마련한다"	"he looks for / arranges"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13994; sentence 665"	"미완료형; 형태 태그상 주어=그"
"OD-0857"	"A2"	"verbs"	"تعاير"	"تعاير"	"t3ayr"	"너(남성 단수)는 모욕한다/도발한다"	"you (m.sg.) insult / provoke"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 14474; sentence 682"	"미완료형; 형태 태그상 주어=너(남성 단수)"
"OD-0858"	"A2"	"general"	"بسلامة"	"بسلامة"	"bslama"	"goodbye"	"goodbye"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 14657; sentence 687"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0859"	"A2"	"verbs"	"نتفاهم"	"نتفاهم"	"ntfahm"	"나는 이해한다"	"I understand"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 14672; sentence 688"	"미완료형; 형태 태그상 주어=나"
"OD-0860"	"A2"	"verbs"	"يستاهل"	"يستاهل"	"ystahl"	"그는 받을 만하다"	"he deserves"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 14723; sentence 689"	"미완료형; 형태 태그상 주어=그"
"OD-0861"	"A2"	"verbs"	"نطل"	"نطل"	"ntl"	"나는 내다본다/바라본다"	"I overlook / look out"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 14817; sentence 694"	"미완료형; n-로 1인칭 단수"
