"id"	"cefr"	"topic"	"arabic"	"source_form"	"latin"	"ko"	"en"	"kind"	"marker_type"	"oran_marker"	"evidence"	"status"	"source_id"	"source_locator"	"note"
"OD-0557"	"A1"	"verbs"	"قالهم"	"قالهم"	"qalhom"	"그가 그들에게 말했다"	"he told them"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 314; sentence 20"	"3인칭 남성+3인칭 복수 목적어; Stem=قال/PV; Enclitic=(null)/PVSUFF_SUBJ:3MS+هم/PVSUFF_DO:3MP"
"OD-0558"	"A1"	"family"	"خوك"	"خوك"	"khuk"	"네 형제"	"your brother"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1176; sentence 60"	"2인칭 단수 소유형, Stem=خو/NOUN_KINSHIP, Enclitic=ك/POSS_PRON_2S"
"OD-0559"	"A1"	"time"	"دايمن"	"دايمن"	"daymen"	"항상"	"always"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1177; sentence 60"	"빈도 부사, Stem=دايمن/ADV"
"OD-0560"	"A1"	"function"	"له"	"له"	"luh"	"그에게; 그를 위해"	"to him; for him"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4429; sentence 239"	"전치사+3인칭 남성 접미사; Stem=ل/PREP; Enclitic=ه/POSS_PRON"
"OD-0561"	"A1"	"number"	"مليون"	"مليون"	"melyun"	"백만"	"million"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6046; sentence 319"	"큰 수; Stem=مليون/NOUN_NUM; Enclitic=(null)/CASE_DEF_GEN"
"OD-0562"	"A2"	"adjectives"	"زين"	"زين"	"zin"	"좋은; 아름다운"	"good; beautiful"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2488; sentence 122"	"평가 형용사, Stem=زين/ADJ_QUALIT"
"OD-0563"	"A2"	"people"	"روحه"	"روحه"	"ru7u"	"그 자신; 그의 영혼"	"himself; his soul"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1475; sentence 72"	"3인칭 남성 소유형; Stem=روح/NOUN_ABSTRACT; Enclitic=ه/POSS_PRON"
"OD-0564"	"A1"	"people"	"رجال"	"رجال"	"rjal"	"남자들"	"men"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8940; sentence 418"	"복수형; Stem=رجال/NOUN_CONCRETE"
"OD-0565"	"A1"	"people"	"شيرة"	"شيرة"	"chira"	"소녀"	"girl"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2305; sentence 107"	"여성 사람 명사, Stem=شير/NOUN_PERSON, Enclitic=ة/NSUFF_FEM_SG"
"OD-0566"	"A1"	"family"	"زواج"	"زواج"	"zwaj"	"결혼"	"marriage"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1190; sentence 61"	"추상 명사; Stem=زواج/NOUN_ABSTRACT"
"OD-0567"	"A1"	"verbs"	"يقولو"	"يقولو"	"yqulu"	"그들은 말한다"	"they say"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1707; sentence 82"	"미완료 3인칭 복수, Proclitic=ي/IVSUBJ_3P, Stem=قول/IV, Suffix=و/IVSUBJ_3P"
"OD-0568"	"A1"	"verbs"	"نروحو"	"نروحو"	"nru7u"	"우리는 간다"	"we go"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1734; sentence 83"	"미완료 1인칭 복수, Proclitic=ن/IVSUBJ_1P, Stem=روح/IV, Suffix=و/IVSUBJ_1P"
"OD-0569"	"A1"	"function"	"تاعهم"	"تاعهم"	"ta3hom"	"그들의 것"	"theirs; their"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 630; sentence 36"	"3인칭 복수 소유 표현; Stem=تاع/PREP; Enclitic=هم/POSS_PRON"
"OD-0570"	"A1"	"function"	"معاكم"	"معاكم"	"m3akom"	"여러분과 함께"	"with you (plural)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1859; sentence 88"	"전치사+2인칭 복수 접미사; Stem=معا/PREP; Enclitic=كم/POSS_PRON"
"OD-0571"	"A1"	"verbs"	"زيد"	"زيد"	"zid"	"더해!; 더"	"more; add!"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6061; sentence 319"	"2인칭 남성 명령형; Stem=زيد/CV; Enclitic=(null)/CVSUFF_SUBJ :2MS"
"OD-0572"	"A1"	"state"	"علابالي"	"علابالي"	"3labali"	"나는 안다"	"I know"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 16130; sentence 754"	"관용적 인지 표현, على/PREP + بال/NOUN_ABSTRACT + ي/POSS_PRON_1S, 전체 의미 나는 안다"
"OD-0573"	"A1"	"function"	"معاها"	"معاها"	"m3aha"	"그녀와 함께"	"with her"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6721; sentence 343"	"전치사+3인칭 여성 접미사; Stem=معا/PREP; Enclitic=ها/POSS_PRON"
"OD-0574"	"A1"	"verbs"	"تخدم"	"تخدم"	"tkhdem"	"너는 일한다; 그녀는 일한다"	"you work; she works"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1457; sentence 72"	"미완료형, 표면형만으로 2인칭 남성 단수와 3인칭 여성 단수가 중의적, Proclitic=ت/IV"
"OD-0575"	"A1"	"people"	"سيدي"	"سيدي"	"sidi"	"선생님; 어르신"	"sir; mister"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2633; sentence 144"	"존칭 명사, Stem=سيد/NOUN_PERSON, Enclitic=ي/POSS_PRON_1S, 관용적으로 선생님·어르신"
"OD-0576"	"A1"	"demonstrative"	"داك"	"داك"	"dak"	"저것; 그"	"that"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1764; sentence 85"	"남성 지시사; Stem=داك/DEM_PRON"
"OD-0577"	"A1"	"verbs"	"تعرف"	"تعرف"	"ta3ref"	"너는 안다; 그녀는 안다"	"you know; she knows"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 15680; sentence 730"	"미완료형, 표면형만으로 2인칭 남성 단수와 3인칭 여성 단수가 중의적, Proclitic=ت/IV"
"OD-0578"	"A1"	"verbs"	"جاو"	"جاو"	"jaw"	"그들이 왔다"	"they came"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 97; sentence 8"	"완료형 3인칭 복수; Stem=جا/PV; Enclitic=و/PVSUFF_SUBJ:3MP"
"OD-0579"	"A1"	"verbs"	"تعرفي"	"تعرفي"	"ta3refi"	"너는 안다(여성)"	"you know (feminine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1120; sentence 58"	"미완료 2인칭 여성; Stem=عرف/IV; Enclitic=ي/IVSUFF_SUBJ:2FS"
"OD-0580"	"A1"	"function"	"معانا"	"معانا"	"m3ana"	"우리와 함께"	"with us"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 324; sentence 20"	"전치사+1인칭 복수 접미사; Stem=معا/PREP; Enclitic=نا/POSS_PRON_1P"
"OD-0581"	"A1"	"verbs"	"يبغي"	"يبغي"	"ybghi"	"그는 원한다"	"he wants"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1980; sentence 93"	"미완료 3인칭 남성; Stem=بغي/IV; Enclitic=(null)/IVSUFF_SUBJ: 3MS"
"OD-0582"	"A1"	"function"	"مي"	"مي"	"mi"	"하지만"	"but"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4866; sentence 257"	"프랑스어 차용 접속사; Stem=مي/FOREIGN"
"OD-0583"	"A1"	"food"	"حلال"	"حلال"	"7lal"	"할랄의; 허용된"	"halal; permitted"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2986; sentence 164"	"문화·종교 형용사·보통명사, Stem=حلال/ADJ_QUALIT 또는 NOUN_ABSTRACT"
"OD-0584"	"A1"	"state"	"معنديش"	"معنديش"	"ma3andich"	"나는 가지고 있지 않다"	"I do not have"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1948; sentence 91"	"1인칭 소유 부정, Proclitic=ما/NEG_PART, Stem=عند/NOUN, Enclitic=ي/POSS_PRON_1S + ش/NEG_PART"
"OD-0585"	"A2"	"verbs"	"تلقاهم"	"تلقاهم"	"tl9ahm"	"너(남성 단수)는 그들을 찾는다"	"you (m.sg.) find them"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6566; sentence 339"	"미완료형; 형태 태그상 주어=너(남성 단수); 목적어 접사=그들을"
"OD-0586"	"A2"	"verbs"	"نعطيكم"	"نعطيكم"	"n3tykm"	"나는 너희에게 준다"	"I give you (pl.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 25954; sentence 1174"	"1SG n- + 2PL object; sentence 1174 단일 화자"
"OD-0587"	"A2"	"verbs"	"مبغاوش"	"مبغاوش"	"mbghawch"	"그들은 원하지 않았다"	"they did not want"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 325; sentence 20"	"완료형; 형태 태그상 주어=그들; ma-/m-…-ch 부정 표면형"
"OD-0588"	"A2"	"verbs"	"نديروها"	"نديروها"	"ndyrwha"	"우리는 그것(여성형)을 한다"	"we do it (f.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8015; sentence 387"	"미완료형; 형태 태그상 주어=우리; 목적어 접사=그녀를/그것(여성)을"
"OD-0589"	"A2"	"verbs"	"يسموه"	"يسموه"	"ysmwh"	"그들은 그를/그것(남성)을 부른다"	"they name him/it (m.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5272; sentence 273"	"미완료형; 형태 태그상 주어=그들; 목적어 접사=그를/그것(남성)을"
"OD-0590"	"A2"	"verbs"	"منهدروش"	"منهدروش"	"mnhdrwch"	"우리는 말하지 않는다"	"we do not speak"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5474; sentence 281"	"미완료형; 형태 태그상 주어=우리; ma-/m-…-ch 부정 표면형"
"OD-0591"	"A2"	"verbs"	"نشبهولها"	"نشبهولها"	"nchbhwlha"	"우리는 그녀를 닮았다; 닮는다"	"we resemble her"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10872; sentence 549"	"لها는 비교 대상; 별도 'it' 목적어 없음"
"OD-0592"	"A2"	"verbs"	"يعيطولهم"	"يعيطولهم"	"y3ytwlhm"	"그들은 그들을 ~라고 부른다"	"they call/name them"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 26272; sentence 1186"	"sentence 1186의 명명 용법; 전화 의미 아님"
"OD-0593"	"A2"	"verbs"	"نسموه"	"نسموه"	"nsmwh"	"우리는 그를/그것(남성)을 부른다"	"we name him/it (m.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1205; sentence 61"	"미완료형; 형태 태그상 주어=우리; 목적어 접사=그를/그것(남성)을"
"OD-0594"	"A2"	"verbs"	"نخلوها"	"نخلوها"	"nkhlwha"	"우리는 그녀를/그것을 내버려 둔다"	"we leave her/it alone"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7753; sentence 376"	"미완료형; 형태 태그상 주어=우리; 목적어 접사=그녀를/그것(여성)을"
"OD-0595"	"A2"	"verbs"	"تبغيها"	"تبغيها"	"tbghyha"	"너(여성 단수)는 그녀를/그것(여성)을 원한다"	"you (f.sg.) want her/it (f.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7840; sentence 381"	"미완료형; 형태 태그상 주어=너(여성 단수); 목적어 접사=그녀를/그것(여성)을"
"OD-0596"	"A2"	"verbs"	"يقولوله"	"يقولوله"	"y9wlwlh"	"그들은 그를 ~라고 부른다"	"they call him (a name/label)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 26420; sentence 1192"	"sentence 1192의 naming predicate"
"OD-0597"	"A2"	"verbs"	"يقولهم"	"يقولهم"	"y9wlhm"	"그는 그들에게 말한다"	"he tells them"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 27117; sentence 1213"	"미완료형; 형태 태그상 주어=그; 목적어 접사=그들을"
"OD-0598"	"A2"	"verbs"	"نفهمك"	"نفهمك"	"nfhmk"	"나는 너(남성)를 이해한다"	"I understand you (m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 11891; sentence 591"	"미완료형; 형태 태그상 주어=나; 목적어 접사=너(남성)를"
"OD-0599"	"A2"	"verbs"	"يقولك"	"يقولك"	"y9wlk"	"그는 너에게 말한다"	"he tells you"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1107; sentence 57"	"미완료형; 형태 태그상 주어=그; 소유·전치사 결합 접사=2인칭"
"OD-0600"	"A2"	"verbs"	"يسلمك"	"يسلمك"	"yslmk"	"그가 너를 지켜 주기를 바란다"	"may God keep you safe"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2946; sentence 161"	"미완료형; 형태 태그상 주어=그; 목적어 접사=너(남성)를"
"OD-0601"	"A2"	"verbs"	"قعدوا"	"قعدوا"	"93dwa"	"그들은 계속 ~했다"	"they kept on; continued"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 759; sentence 41"	"aspectual قعدوا + IV; literal stayed 아님"
"OD-0602"	"A2"	"verbs"	"ماكان"	"ماكان"	"makan"	"없다; 없었다"	"there is/was not"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2699; sentence 147"	"비인칭 존재 부정 표현; 3MS 인칭 번역 제거"
"OD-0603"	"A2"	"verbs"	"سمحيلي"	"سمحيلي"	"sm7yly"	"실례해 줘; 용서해 줘 (여성 단수에게 하는 명령)"	"excuse me (imperative, f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2795; sentence 151"	"명령형; 형태 태그상 주어=너(여성 단수); 소유·전치사 결합 접사=1인칭 단수"
"OD-0604"	"A2"	"verbs"	"نقولها"	"نقولها"	"n9wlha"	"나는 그녀에게 말한다/그것을 말한다"	"I tell her / say it"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2832; sentence 152"	"미완료형; 형태 태그상 주어=나; 목적어 접사=그녀를/그것(여성)을"
"OD-0605"	"A2"	"verbs"	"نحكيلكم"	"نحكيلكم"	"n7kylkm"	"나는 너희에게 이야기해 준다"	"I tell you (pl.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3865; sentence 214"	"미완료형; 형태 태그상 주어=나; 소유·전치사 결합 접사=2인칭 복수"
"OD-0606"	"A2"	"verbs"	"يقوله"	"يقوله"	"y9wlh"	"그는 그에게 말한다"	"he tells him"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4880; sentence 258"	"미완료형; 형태 태그상 주어=그; 목적어 접사=그를/그것(남성)을"
"OD-0607"	"A2"	"verbs"	"متقدش"	"متقدش"	"mt9dch"	"너(남성 단수)는 할 수 없다"	"you (m.sg.) cannot"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13153; sentence 636"	"미완료형; 형태 태그상 주어=너(남성 단수); ma-/m-…-ch 부정 표면형"
"OD-0608"	"A2"	"verbs"	"تلقاها"	"تلقاها"	"tl9aha"	"너(남성 단수)는 그녀를/그것(여성)을 찾는다"	"you (m.sg.) find her/it (f.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 135; sentence 9"	"미완료형; 형태 태그상 주어=너(남성 단수); 목적어 접사=그녀를/그것(여성)을"
"OD-0609"	"A2"	"verbs"	"تلقاه"	"تلقاه"	"tl9ah"	"너(남성 단수)는 그를/그것(남성)을 찾는다"	"you (m.sg.) find him/it (m.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6518; sentence 337"	"미완료형; 형태 태그상 주어=너(남성 단수); 목적어 접사=그를/그것(남성)을"
"OD-0610"	"A2"	"verbs"	"يحفظك"	"يحفظك"	"y7fdhk"	"하느님이 너를 지켜 주시길"	"may God protect you"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13453; sentence 646"	"ربي يحفظك 축원구"
"OD-0611"	"A2"	"verbs"	"فهمتني"	"فهمتني"	"fhmtny"	"너는 나를 이해했다"	"you understood me"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 14376; sentence 679"	"완료형; 주어=너(단수, 성별 문맥 의존); 목적어 접사=나를"
"OD-0612"	"A2"	"verbs"	"خلينا"	"خلينا"	"khlyna"	"우리가 ~하게 해 줘; 우리를 내버려 둬"	"let us (imperative, m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 16649; sentence 776"	"명령형; 형태 태그상 주어=너(남성 단수); 목적어 접사=우리를"
"OD-0613"	"A2"	"verbs"	"داروها"	"داروها"	"darwha"	"그들은 그것(여성형)을 했다"	"they did it (f.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 635; sentence 36"	"완료형; 주어=그들; 목적어 접사=그녀를/그것(여성)을"
"OD-0614"	"A2"	"verbs"	"معرفتش"	"معرفتش"	"m3rftch"	"나는 몰랐다"	"I did not know"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4317; sentence 235"	"완료형; 형태 태그상 주어=나; ma-/m-…-ch 부정 표면형"
"OD-0615"	"A2"	"verbs"	"ميقدش"	"ميقدش"	"my9dch"	"그는 할 수 없다"	"he cannot"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6475; sentence 335"	"미완료형; 형태 태그상 주어=그; ma-/m-…-ch 부정 표면형"
"OD-0616"	"A2"	"verbs"	"يرحمه"	"يرحمه"	"yr7mh"	"하느님이 그에게 자비를 베푸시길"	"may God have mercy on him"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6776; sentence 345"	"الله يرحمه 축원구"
"OD-0617"	"A2"	"verbs"	"تسقسيه"	"تسقسيه"	"ts9syh"	"너(남성 단수)는 그에게 묻는다"	"you (m.sg.) ask him"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6802; sentence 346"	"미완료형; 형태 태그상 주어=너(남성 단수); 목적어 접사=그를/그것(남성)을"
"OD-0618"	"A2"	"verbs"	"يعجبك"	"يعجبك"	"y3jbk"	"그것이 네 마음에 든다"	"you like it"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10076; sentence 508"	"미완료형; 문법적 주어=그것/그; 목적어 접사=너(남성)를; 자연 의미는 “네 마음에 들다”"
"OD-0619"	"A2"	"verbs"	"يخليك"	"يخليك"	"ykhlyk"	"하느님이 너를 지켜 주시길"	"may God keep/bless you"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10380; sentence 527"	"الله يخليك의 공손·축원 용법"
"OD-0620"	"A2"	"verbs"	"منطولش"	"منطولش"	"mntwlch"	"나는 오래 걸리지 않는다"	"I do not take long"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 14078; sentence 668"	"미완료형; 형태 태그상 주어=나; ma-/m-…-ch 부정 표면형"
"OD-0621"	"A2"	"verbs"	"نجيبها"	"نجيبها"	"njybha"	"나는 그녀를/그것을 가져온다"	"I bring her/it"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 254; sentence 16"	"미완료형; 형태 태그상 주어=나; 목적어 접사=그녀를/그것(여성)을"
"OD-0622"	"A2"	"verbs"	"تخليها"	"تخليها"	"tkhlyha"	"너(남성 단수)는 그녀를/그것을 내버려 둔다"	"you (m.sg.) leave her/it alone"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 401; sentence 24"	"미완료형; 형태 태그상 주어=너(남성 단수); 목적어 접사=그녀를/그것(여성)을"
"OD-0623"	"A2"	"verbs"	"دارولي"	"دارولي"	"darwly"	"그들은 나에게 해 주었다"	"they did it for me"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 420; sentence 26"	"완료형; 주어=그들; 전치사 결합 접사=나에게/나를 위해"
"OD-0624"	"A2"	"verbs"	"مدولي"	"مدولي"	"mdwly"	"그들은 나에게 주었다"	"they gave me"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3867; sentence 214"	"완료형; 형태 태그상 주어=그들; 소유·전치사 결합 접사=1인칭 단수"
"OD-0625"	"A2"	"verbs"	"يعرفها"	"يعرفها"	"y3rfha"	"그는 그녀를/그것(여성)을 안다"	"he knows her/it (f.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3932; sentence 217"	"미완료형; 형태 태그상 주어=그; 목적어 접사=그녀를/그것(여성)을"
"OD-0626"	"A2"	"verbs"	"نديرها"	"نديرها"	"ndyrha"	"나는 그것(여성형)을 한다"	"I do it (f.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8141; sentence 391"	"미완료형; 형태 태그상 주어=나; 목적어 접사=그녀를/그것(여성)을"
"OD-0627"	"A2"	"verbs"	"نبغيها"	"نبغيها"	"nbghyha"	"나는 그녀를/그것(여성)을 원한다"	"I want her/it (f.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9060; sentence 422"	"미완료형; 형태 태그상 주어=나; 목적어 접사=그녀를/그것(여성)을"
"OD-0628"	"A2"	"verbs"	"نوصلك"	"نوصلك"	"nwslk"	"나는 너를 데려다준다"	"I take you / get you there"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10326; sentence 525"	"미완료형; 형태 태그상 주어=나; 목적어 접사=너(남성)를"
"OD-0629"	"A2"	"verbs"	"منبغيش"	"منبغيش"	"mnbghych"	"나는 원하지 않는다"	"I do not want"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 11215; sentence 564"	"미완료형; 형태 태그상 주어=나; ma-/m-…-ch 부정 표면형"
"OD-0630"	"A2"	"verbs"	"منعرفش"	"منعرفش"	"mn3rfch"	"나는 모른다"	"I do not know"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 11254; sentence 566"	"미완료형; 형태 태그상 주어=나; ma-/m-…-ch 부정 표면형"
"OD-0631"	"A2"	"verbs"	"نحبك"	"نحبك"	"n7bk"	"나는 너를 사랑한다"	"I love you (m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 12420; sentence 612"	"미완료형; 형태 태그상 주어=나; 목적어 접사=너(남성)를"
"OD-0632"	"A2"	"verbs"	"منقدش"	"منقدش"	"mn9dch"	"나는 할 수 없다"	"I cannot"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13519; sentence 648"	"미완료형; 형태 태그상 주어=나; ma-/m-…-ch 부정 표면형"
"OD-0633"	"A2"	"verbs"	"تعطيه"	"تعطيه"	"t3tyh"	"너(남성 단수)는 그에게 준다/그것을 준다"	"you (m.sg.) give him/it (m.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13602; sentence 652"	"미완료형; 형태 태그상 주어=너(남성 단수); 목적어 접사=그를/그것(남성)을"
"OD-0634"	"A2"	"verbs"	"نشدلك"	"نشدلك"	"nchdlk"	"나는 너를 위해 잡아 준다"	"I hold it for you"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 16024; sentence 747"	"미완료형; 형태 태그상 주어=나; 소유·전치사 결합 접사=2인칭"
"OD-0635"	"A2"	"verbs"	"نعاودها"	"نعاودها"	"n3awdha"	"나는 그녀를/그것(여성)을 반복한다"	"I repeat her/it (f.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 19682; sentence 900"	"미완료형; 형태 태그상 주어=나; 목적어 접사=그녀를/그것(여성)을"
"OD-0636"	"A2"	"verbs"	"تخلصوها"	"تخلصوها"	"tkhlswha"	"너희가 그 대가를 치른다"	"you will pay for it"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 21023; sentence 968"	"idiomatic تخلصوها"
"OD-0637"	"A2"	"verbs"	"ياكلك"	"ياكلك"	"yaklk"	"그는 너(남성)를 먹는다"	"he eats you (m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 23419; sentence 1079"	"미완료형; 형태 태그상 주어=그; 목적어 접사=너(남성)를"
"OD-0638"	"A2"	"verbs"	"نحكيها"	"نحكيها"	"n7kyha"	"나는 그것(여성형)에 대해 이야기한다"	"I talk about it (f.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 26084; sentence 1179"	"미완료형; 형태 태그상 주어=나; 목적어 접사=그녀를/그것(여성)을"
"OD-0639"	"A2"	"verbs"	"تعرفش"	"تعرفش"	"t3rfch"	"너(남성 단수)는 모른다"	"you (m.sg.) do not know"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 27726; sentence 1229"	"미완료형; 형태 태그상 주어=너(남성 단수); ma-/m-…-ch 부정 표면형"
"OD-0640"	"A2"	"verbs"	"يعييك"	"يعييك"	"y3yyk"	"그것이 너를 지치게 한다"	"it tires you"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2447; sentence 120"	"미완료형; 형태 태그상 주어=그; 목적어 접사=너(남성)를"
"OD-0641"	"A2"	"verbs"	"نخطبلك"	"نخطبلك"	"nkhtblk"	"나는 너를 위해 신부를 구한다; 혼담을 넣는다"	"I seek/propose a bride for you"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6009; sentence 316"	"어머니가 아들에게 말하는 혼담 문맥"
