id	cefr	topic	arabic	source_form	latin	ko	en	kind	marker_type	oran_marker	evidence	status	source_id	source_locator	note
OD-0820	A2	general	بسيف	بسيف	bsyf	usurpation	usurpation	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 3568; sentence 203	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0821	A2	verbs	يحكم	يحكم	y7km	그는 controlling한다	he controlling	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 4324; sentence 236	미완료형; 형태 태그상 주어=그
OD-0822	A2	verbs	يسلك	يسلك	yslk	그는 escape한다	he escape	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 4367; sentence 237	미완료형; 형태 태그상 주어=그
OD-0823	A2	verbs	نستاهل	نستاهل	nstahl	나는 deserve, merit한다	I deserve /  merit	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 4708; sentence 251	미완료형; 형태 태그상 주어=나
OD-0824	A2	verbs	تصور	تصور	tswr	너(남성 단수)는 picture한다	you (m.sg.) picture	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 5440; sentence 280	미완료형; 형태 태그상 주어=너(남성 단수)
OD-0825	A2	verbs	نخلص	نخلص	nkhls	나는 지불한다	I pay	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 5758; sentence 296	미완료형; 형태 태그상 주어=나
OD-0826	A2	verbs	يجري	يجري	yjry	그는 run한다	he run	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6272; sentence 328	미완료형; 형태 태그상 주어=그
OD-0827	A2	verbs	تعيط	تعيط	t3yt	그녀는 shout한다	she shout	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6292; sentence 328	미완료형; 형태 태그상 주어=그녀
OD-0828	A2	verbs	يضل	يضل	ydl	그는 remain, continue한다	he remain /  continue	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6441; sentence 334	미완료형; 형태 태그상 주어=그
OD-0829	A2	verbs	يفطر	يفطر	yftr	그는 have lunch한다	he have lunch	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6452; sentence 334	미완료형; 형태 태그상 주어=그
OD-0830	A2	verbs	يقرى	يقرى	y9ra	그는 공부한다	he studies	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6510; sentence 337	미완료형; 형태 태그상 주어=그
OD-0831	A2	general	قلبه	قلبه	9lbh	heart	heart	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6644; sentence 341	소유·전치사 결합 접사=3인칭 남성 단수
OD-0832	A2	general	خوتي	خوتي	khwty	my brothers	my brothers	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6880; sentence 348	소유·전치사 결합 접사=1인칭 단수
OD-0833	A2	verbs	يرجع	يرجع	yrj3	그는 돌아온다	he returns	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6967; sentence 351	미완료형; 형태 태그상 주어=그
OD-0834	A2	function	علابيها	علابيها	3labyha	that is why	that is why	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 7120; sentence 355	소유·전치사 결합 접사=3인칭 여성 단수
OD-0835	A2	general	فحريرة	فحريرة	f7ryra	Harira (algerian soup)	Harira (algerian soup)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 7402; sentence 365	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0836	A2	verbs	تغلي	تغلي	tghly	그녀는 boil한다	she boil	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 7666; sentence 373	미완료형; 형태 태그상 주어=그녀
OD-0837	A2	verbs	درتي	درتي	drty	너(여성 단수)는 하했다	you (f.sg.) do (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 7907; sentence 383	완료형; 형태 태그상 주어=너(여성 단수)
OD-0838	A2	verbs	قعدي	قعدي	93dy	계속 있다 (명령)	keep (imperative, f.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 8112; sentence 390	명령형; 형태 태그상 주어=너(여성 단수)
OD-0839	A2	verbs	طيبي	طيبي	tyby	cook (명령)	cook (imperative, f.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 8163; sentence 393	명령형; 형태 태그상 주어=너(여성 단수)
OD-0840	A2	verbs	قضبي	قضبي	9dby	잡다 (명령)	hold (imperative, f.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 8223; sentence 395	명령형; 형태 태그상 주어=너(여성 단수)
OD-0841	A2	verbs	طلعنا	طلعنا	tl3na	우리는 올라가했다	we go up (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 8389; sentence 401	완료형; 형태 태그상 주어=우리
OD-0842	A2	verbs	درنا	درنا	drna	우리는 하했다	we do (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 8648; sentence 409	완료형; 형태 태그상 주어=우리
OD-0843	A2	general	ولدك	ولدك	wldk	child,son	child,son	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 9699; sentence 449	소유·전치사 결합 접사=2인칭
OD-0844	A2	general	روحو	روحو	rw7w	himself	himself	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 9854; sentence 472	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0845	A2	verbs	يبقى	يبقى	yb9a	그는 remain, last한다	he remain /  last	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 10206; sentence 520	미완료형; 형태 태그상 주어=그
OD-0846	A2	verbs	طيري	طيري	tyry	go-away ! (명령)	go-away ! (imperative, f.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 10511; sentence 532	명령형; 형태 태그상 주어=너(여성 단수)
OD-0847	A2	verbs	نعوم	نعوم	n3wm	나는 swim한다	I swim	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 10790; sentence 546	미완료형; 형태 태그상 주어=나
OD-0848	A2	general	وحدك	وحدك	w7dk	alone	alone	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 10933; sentence 551	소유·전치사 결합 접사=2인칭
OD-0849	A2	general	بجزايرية	بجزايرية	bjzayrya	Algerian	Algerian	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 11038; sentence 554	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0850	A2	verbs	نطيب	نطيب	ntyb	나는 cook한다	I cook	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 11251; sentence 566	미완료형; 형태 태그상 주어=나
OD-0851	A2	verbs	شتي	شتي	chty	너(여성 단수)는 look,see했다	you (f.sg.) look / see (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 11424; sentence 574	완료형; 형태 태그상 주어=너(여성 단수)
OD-0852	A2	verbs	خصنا	خصنا	khsna	우리는 필요하했다	we need (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 11680; sentence 583	완료형; 형태 태그상 주어=우리
OD-0853	A2	general	بنتها	بنتها	bntha	her daughter	her daughter	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 13849; sentence 660	소유·전치사 결합 접사=3인칭 여성 단수
OD-0854	A2	general	فزواج	فزواج	fzwaj	wedding	wedding	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 13987; sentence 665	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0855	A2	verbs	يخمم	يخمم	ykhmm	그는 생각한다	he thinks	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 13990; sentence 665	미완료형; 형태 태그상 주어=그
OD-0856	A2	verbs	يدبر	يدبر	ydbr	그는 look for한다	he look for	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 13994; sentence 665	미완료형; 형태 태그상 주어=그
OD-0857	A2	verbs	تعاير	تعاير	t3ayr	너(남성 단수)는 revile, to provoke한다	you (m.sg.) revile /  to provoke	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 14474; sentence 682	미완료형; 형태 태그상 주어=너(남성 단수)
OD-0858	A2	general	بسلامة	بسلامة	bslama	goodbye	goodbye	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 14657; sentence 687	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0859	A2	verbs	نتفاهم	نتفاهم	ntfahm	나는 이해한다	I understand	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 14672; sentence 688	미완료형; 형태 태그상 주어=나
OD-0860	A2	verbs	يستاهل	يستاهل	ystahl	그는 deserve한다	he deserve	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 14723; sentence 689	미완료형; 형태 태그상 주어=그
OD-0861	A2	verbs	نطل	نطل	ntl	는 overlook한다	overlook	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 14817; sentence 694	미완료형; 형태 태그상 주어=
OD-0862	A2	verbs	نريح	نريح	nry7	나는 relax한다	I relax	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 15129; sentence 705	미완료형; 형태 태그상 주어=나
OD-0863	A2	verbs	يجيب	يجيب	yjyb	그는 bring,get한다	he bring / get	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 15998; sentence 743	미완료형; 형태 태그상 주어=그
OD-0864	A2	adjectives	صحبتي	صحبتي	s7bty	friend	friend	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 16173; sentence 756	소유·전치사 결합 접사=1인칭 단수
OD-0865	A2	verbs	يزقي	يزقي	yz9y	그는 Hoot한다	he hoot	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 16197; sentence 757	미완료형; 형태 태그상 주어=그
OD-0866	A2	verbs	لقاو	لقاو	l9aw	그들은 찾했다	they find (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 16897; sentence 784	완료형; 형태 태그상 주어=그들
OD-0867	A2	general	قلبك	قلبك	9lbk	heart	heart	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 17376; sentence 802	소유·전치사 결합 접사=2인칭
OD-0868	A2	general	ولده	ولده	wldh	child,son	child,son	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 17816; sentence 822	소유·전치사 결합 접사=3인칭 남성 단수
OD-0869	A2	verbs	تفهم	تفهم	tfhm	너(남성 단수)는 이해한다	you (m.sg.) understand	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 18017; sentence 831	미완료형; 형태 태그상 주어=너(남성 단수)
OD-0870	A2	verbs	تبلع	تبلع	tbl3	너(남성 단수)는 입을 다물한다	you (m.sg.) shut your mouth	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 19049; sentence 877	미완료형; 형태 태그상 주어=너(남성 단수)
OD-0871	A2	verbs	نهود	نهود	nhwd	나는 get down한다	I get down	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 19629; sentence 898	미완료형; 형태 태그상 주어=나
OD-0872	A2	verbs	يعني	يعني	y3ny	는 mean한다	mean	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 21159; sentence 973	미완료형; 형태 태그상 주어=
OD-0873	A2	verbs	تصيد	تصيد	tsyd	너(남성 단수)는 사냥한다	you (m.sg.) hunt	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 21362; sentence 982	미완료형; 형태 태그상 주어=너(남성 단수)
OD-0874	A2	verbs	يحلم	يحلم	y7lm	그는 dream한다	he dream	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 21417; sentence 983	미완료형; 형태 태그상 주어=그
OD-0875	A2	general	رواحنا	رواحنا	rwa7na	ourselves	ourselves	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 23352; sentence 1077	소유·전치사 결합 접사=1인칭 복수
OD-0876	A2	verbs	نقابل	نقابل	n9abl	나는 만나한다	I meet	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 24069; sentence 1102	미완료형; 형태 태그상 주어=나
OD-0877	A2	verbs	يخلف	يخلف	ykhlf	그는 compensate한다	he compensate	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 24776; sentence 1127	미완료형; 형태 태그상 주어=그
OD-0878	A2	verbs	يستر	يستر	ystr	그는 cover한다	he cover	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 29178; sentence 1289	미완료형; 형태 태그상 주어=그
OD-0879	A2	adjectives	صحبتك	صحبتك	s7btk	friend	friend	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 29193; sentence 1290	소유·전치사 결합 접사=2인칭
OD-0880	A2	verbs	نحلك	نحلك	n7lk	나는 open,make way한다	I open / make way	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1003; sentence 51	미완료형; 형태 태그상 주어=나
OD-0881	A2	verbs	نطرطق	نطرطق	ntrt9	나는 burst한다	I burst	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2668; sentence 145	미완료형; 형태 태그상 주어=나
OD-0882	A2	verbs	نسقسي	نسقسي	ns9sy	나는 ask,inquire한다	I ask / inquire	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2822; sentence 152	미완료형; 형태 태그상 주어=나
OD-0883	A2	verbs	يقلع	يقلع	y9l3	그는 start out한다	he start out	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 4529; sentence 243	미완료형; 형태 태그상 주어=그
OD-0884	A2	abstract	بمشروع	بمشروع	bmchrw3	project	project	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 5430; sentence 279	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0885	A2	verbs	يقصر	يقصر	y9sr	그는 joking한다	he joking	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6559; sentence 338	미완료형; 형태 태그상 주어=그
OD-0886	A2	verbs	نجري	نجري	njry	나는 run한다	I run	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 9096; sentence 422	미완료형; 형태 태그상 주어=나
OD-0887	A2	verbs	نحكم	نحكم	n7km	나는 잡한다	I hold	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 9127; sentence 424	미완료형; 형태 태그상 주어=나
OD-0888	A2	verbs	بكينا	بكينا	bkyna	우리는 cry했다	we cry (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 10856; sentence 549	완료형; 형태 태그상 주어=우리
OD-0889	A2	general	بلادي	بلادي	blady	country	country	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 12008; sentence 596	소유·전치사 결합 접사=1인칭 단수
OD-0890	A2	verbs	تتزعبل	تتزعبل	ttz3bl	그녀는 falter한다	she falter	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 12428; sentence 612	미완료형; 형태 태그상 주어=그녀
OD-0891	A2	verbs	نخلي	نخلي	nkhly	나는 ~하게 두한다	I let	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 16121; sentence 754	미완료형; 형태 태그상 주어=나
OD-0892	A2	verbs	نسيتي	نسيتي	nsyty	너(여성 단수)는 잊했다	you (f.sg.) forget (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 17411; sentence 804	완료형; 형태 태그상 주어=너(여성 단수)
OD-0893	A2	verbs	ندبر	ندبر	ndbr	나는 manage한다	I manage	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 18310; sentence 848	미완료형; 형태 태그상 주어=나
OD-0894	A2	general	بوالو	بوالو	bwalw	아무것도 없음	nothing	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 18485; sentence 855	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0895	A2	verbs	نشاور	نشاور	nchawr	나는 상의한다	I consult	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 21162; sentence 973	미완료형; 형태 태그상 주어=나
OD-0896	A2	verbs	نشعل	نشعل	nch3l	나는 불을 붙이한다	I ignite	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 21255; sentence 978	미완료형; 형태 태그상 주어=나
OD-0897	A2	verbs	تحزن	تحزن	t7zn	그녀는 슬퍼한다	she sorrow	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 29448; sentence 1301	미완료형; 형태 태그상 주어=그녀
OD-0898	A2	verbs	رحت	رحت	r7t	나는 갔했다	I went (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 368; sentence 23	완료형; 형태 태그상 주어=나
OD-0899	A2	general	وحدها	وحدها	w7dha	혼자; 오직	alone,only	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 207; sentence 13	소유·전치사 결합 접사=3인칭 여성 단수
OD-0900	A2	verbs	لقيت	لقيت	l9yt	그는 찾했다	he finds (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 3938; sentence 218	완료형; 형태 태그상 주어=그
OD-0901	A2	function	بيكم	بيكم	bykm	너희와; 너희에게	with you	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 7344; sentence 363	소유·전치사 결합 접사=2인칭 복수
OD-0902	A2	general	بوك	بوك	bwk	abu	abu	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 10756; sentence 544	소유·전치사 결합 접사=2인칭
OD-0903	A2	verbs	خرجت	خرجت	khrjt	나는 go out했다	I go out (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 719; sentence 39	완료형; 형태 태그상 주어=나
OD-0904	A2	verbs	طلع	طلع	tl3	그는 올라가했다	he go up (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1915; sentence 90	완료형; 형태 태그상 주어=그
OD-0905	A2	verbs	تلقى	تلقى	tl9a	는 찾는다	find	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 9392; sentence 431	미완료형; 형태 태그상 주어=
OD-0906	A2	verbs	بلع	بلع	bl3	입을 다물다 (명령)	shut your mouth (imperative, m.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 12993; sentence 633	명령형; 형태 태그상 주어=너(남성 단수)
OD-0907	A2	verbs	تفضل	تفضل	tfdl	들어오다 (명령)	come in (imperative, m.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 13172; sentence 637	명령형; 형태 태그상 주어=너(남성 단수)
OD-0908	A2	verbs	ولي	ولي	wly	돌아오다 (명령)	return (imperative, m.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 4900; sentence 258	명령형; 형태 태그상 주어=너(남성 단수)
OD-0909	A2	verbs	خص	خص	khs	그는 필요하했다	he need (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 9751; sentence 459	완료형; 형태 태그상 주어=그
OD-0910	A2	function	بيا	بيا	bya	with	with	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 13759; sentence 656	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0911	A2	function	عندهم	عندهم	3ndhm	가지고 있다	have	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 15818; sentence 737	소유·전치사 결합 접사=3인칭 남성 복수
OD-0912	A2	verbs	اسكت	اسكت	askt	조용히 하다 (명령)	shut up (imperative, m.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 18068; sentence 833	명령형; 형태 태그상 주어=너(남성 단수)
OD-0913	A2	verbs	بلعي	بلعي	bl3y	입을 다물다 (명령)	shut your mouth (imperative, m.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 19007; sentence 876	명령형; 형태 태그상 주어=너(남성 단수)
OD-0914	A2	function	بيك	بيك	byk	너희와; 너희에게	with you	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 765; sentence 42	소유·전치사 결합 접사=2인칭
OD-0915	A2	verbs	طاح	طاح	ta7	그는 fall down, take place했다	he fall down /  take place (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 3836; sentence 213	완료형; 형태 태그상 주어=그
OD-0916	A2	function	تاعكم	تاعكم	ta3km	to you	to you	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 5581; sentence 284	소유·전치사 결합 접사=2인칭 복수
OD-0917	A2	function	ملهيه	ملهيه	mlhyh	거기에서	from there	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6771; sentence 344	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0918	A2	general	غاديش	غاديش	ghadych	~할 것이다	will	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 7023; sentence 352	ma-/m-…-ch 부정 표면형
OD-0919	A2	function	ليا	ليا	lya	나에게; 나를 위해	to, for me	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 11728; sentence 586	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0920	A2	verbs	تلاقيت	تلاقيت	tla9yt	나는 만나했다	I meet (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 112; sentence 8	완료형; 형태 태그상 주어=나
OD-0921	A2	communication	الهدرة	الهدرة	alhdra	말; 이야기	speech, talking	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 721; sentence 39	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0922	A2	verbs	فاتت	فاتت	fatt	그는 지나갔다	he passed by / go by (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1148; sentence 59	완료형; 형태 태그상 주어=그
OD-0923	A2	people	مرته	مرته	mrth	아내	wife	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1556; sentence 76	소유·전치사 결합 접사=3인칭 남성 단수
OD-0924	A2	verbs	لقا	لقا	l9a	그는 찾했다	he finds (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1754; sentence 84	완료형; 형태 태그상 주어=그
OD-0925	A2	general	لهم	لهم	lhm	그들에게; 그들을 위해	to, for + them	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2326; sentence 109	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0926	A2	function	فليل	فليل	flyl	night,nighttime	night,nighttime	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 5159; sentence 269	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0927	A2	function	فيكم	فيكم	fykm	너희 안에	in you	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 5733; sentence 291	소유·전치사 결합 접사=2인칭 복수
OD-0928	A2	function	منه	منه	mnh	~에서; ~의	of	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6436; sentence 334	소유·전치사 결합 접사=3인칭 남성 단수
OD-0929	A2	abstract	حياتك	حياتك	7yatk	삶	life	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6999; sentence 352	소유·전치사 결합 접사=2인칭
OD-0930	A2	general	بيهم	بيهم	byhm	그들과	with them [masc.pl.]	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 12720; sentence 624	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0931	A2	general	ليام	ليام	lyam	날들	days	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 653; sentence 37	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0932	A2	verbs	بغا	بغا	bgha	그는 원했다	he want /  love (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1888; sentence 90	완료형; 형태 태그상 주어=그
OD-0933	A2	abstract	حقه	حقه	79h	권리; 정당한 몫	right	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 4706; sentence 250	소유·전치사 결합 접사=3인칭 남성 단수
OD-0934	A2	people	عمي	عمي	3my	친삼촌	paternal uncle	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 4747; sentence 252	소유·전치사 결합 접사=1인칭 단수
OD-0935	A2	function	مور	مور	mwr	뒤에; 이후에	after	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 5654; sentence 288	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0936	A2	abstract	حياتي	حياتي	7yaty	내 삶	my life	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 5873; sentence 309	소유·전치사 결합 접사=1인칭 단수
OD-0937	A2	verbs	ناضت	ناضت	nadt	그녀는 갑자기 일어나했다	she break out (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6750; sentence 344	완료형; 형태 태그상 주어=그녀
OD-0938	A2	verbs	كبرت	كبرت	kbrt	나는 자라했다	I grow (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6827; sentence 347	완료형; 형태 태그상 주어=나
OD-0939	A2	general	رانيش	رانيش	ranych	나는 ~인 상태가 아니다	am	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 14890; sentence 696	ma-/m-…-ch 부정 표면형; 소유·전치사 결합 접사=1인칭 단수
OD-0940	A2	general	اليوم	اليوم	alywm	오늘	today	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 16229; sentence 758	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0941	A2	abstract	الحال	الحال	al7al	상황; 상태	situation,condition	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 17899; sentence 826	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0942	A2	verbs	هات	هات	hat	가져오다 (명령)	bring / give (imperative, m.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 21027; sentence 968	명령형; 형태 태그상 주어=너(남성 단수)
OD-0943	A2	general	بلوطو	بلوطو	blwtw	자동차로	car	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 180; sentence 12	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0944	A2	verbs	وليت	وليت	wlyt	나는 돌아오했다	I come back (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 229; sentence 15	완료형; 형태 태그상 주어=나
OD-0945	A2	verbs	قبلت	قبلت	9blt	그녀는 받아들이했다	she accept (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 398; sentence 24	완료형; 형태 태그상 주어=그녀
OD-0946	A2	function	بها	بها	bha	그녀와; 그것으로	with , of her	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 660; sentence 37	소유·전치사 결합 접사=3인칭 여성 단수
OD-0947	A2	verbs	بغات	بغات	bghat	그녀는 원했다	she want /  love (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2404; sentence 116	완료형; 형태 태그상 주어=그녀
OD-0948	A2	verbs	داورو	داورو	dawrw	돌리다 (명령)	turn (imperative, pl.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2510; sentence 125	명령형; 형태 태그상 주어=너희
